,Edge,Capacity
1405,"('Nysa_o', 'Prudnik_i')",1
1406,"('Żagań_o', 'Małomice_i')",1
1407,"('Augustów_o', 'Dąbrowa Białostocka_i')",1
1408,"('Puławy Miasto_i', 'Puławy Miasto_o')",1
1409,"('Inowrocław Rąbinek_o', 'Mogilno_i')",1
1410,"('Jedlina-Zdrój_o', 'Nowa Ruda_i')",1
1411,"('Mogilno_i', 'Mogilno_o')",1
1412,"('Oława_o', 'Brzeg_i')",1
1413,"('Racibórz_o', 'Kędzierzyn Koźle_i')",1
1414,"('Łomnica Zdrój_o', 'Wierchomla Wielka_i')",1
1415,"('Ostróda_i', 'Ostróda_o')",1
1416,"('Zbąszynek_o', 'Świebodzin_i')",1
1417,"('Rybnik_o', 'Tychy_i')",1
1418,"('Rumia_i', 'Rumia_o')",1
1419,"('Gorlice Zagórzany_o', 'Bogoniowice Ciężkowice_i')",1
1420,"('Wysoka Kamieńska_o', 'Goleniów_i')",1
1421,"('Nisko_i', 'Nisko_o')",1
1422,"('Dąbrowa Białostocka_i', 'Dąbrowa Białostocka_o')",1
1423,"('Lipka Krajeńska_o', 'Złotów_i')",1
1424,"('Gdynia Główna_o', 'Lębork_i')",1
1425,"('Zielona Góra Główna_i', 'Zielona Góra Główna_o')",1
1426,"('Pilawa_o', 'Sobolew_i')",1
1427,"('Nowy Targ_o', 'Poronin_i')",1
1428,"('Łęczyca_o', 'Kutno_i')",1
1429,"('Lębork_o', 'Gdynia Główna_i')",1
1430,"('Olsztyn Zachodni_o', 'Olsztyn Główny_i')",1
1431,"('Zduńska Wola_o', 'Sieradz_i')",1
1432,"('Kłodzko Główne_o', 'Kłodzko Miasto_i')",1
1433,"('Rzeszów Główny_i', 'Rzeszów Główny_o')",1
1434,"('Krasnystaw Miasto_i', 'Krasnystaw Miasto_o')",1
1435,"('Czechowice-Dziedzice_o', 'Zebrzydowice_i')",1
1436,"('Nowy Sącz_o', 'Grybów_i')",1
1437,"('Nowa Dęba_o', 'Kolbuszowa_i')",1
1438,"('Choszczno_o', 'Krzyż_i')",1
1439,"('Oborniki Wielkopolskie Miasto_o', 'Poznań Główny_i')",1
1440,"('Zbąszyń_i', 'Zbąszyń_o')",1
1441,"('Ziębice_i', 'Ziębice_o')",1
1442,"('Radomsko_o', 'Piotrków Trybunalski_i')",1
1443,"('Werbkowice_o', 'Hrubieszów Miasto_i')",1
1444,"('Rzepin_o', 'Świebodzin_i')",1
1445,"('Sobolew_o', 'Dęblin_i')",1
1446,"('Chabówka Stadion_o', 'Nowy Targ_i')",1
1447,"('Łódź Kaliska_o', 'Łódź\xa0Żabiniec_i')",1
1448,"('Opalenica_i', 'Opalenica_o')",1
1449,"('Gorzów Wielkopolski_o', 'Skwierzyna_i')",1
1450,"('Bochnia_o', 'Kraków Główny_i')",1
1451,"('Kędzierzyn Koźle_o', 'Głogówek_i')",1
1452,"('Wołów_o', 'Ścinawa_i')",1
1453,"('Zbąszynek_i', 'Zbąszynek_o')",1
1454,"('Legnica_i', 'Legnica_o')",1
1455,"('Kraśnik_i', 'Kraśnik_o')",1
1456,"('Rybnik_i', 'Rybnik_o')",1
1457,"('Bydgoszcz Wschód_o', 'Solec Kujawski_i')",1
1458,"('Ruciane Nida_i', 'Ruciane Nida_o')",1
1459,"('Oleśnica Rataje_i', 'Oleśnica Rataje_o')",1
1460,"('Mrozy_i', 'Mrozy_o')",1
1461,"('Łódź Pabianicka_o', 'Łódź Kaliska_i')",1
1462,"('Stalowa Wola Charzewice_i', 'Stalowa Wola Charzewice_o')",1
1463,"('Smętowo_o', 'Tczew_i')",1
1464,"('Wołomin_o', 'Tłuszcz_i')",1
1465,"('Zebrzydowice_o', 'Petrovice u Karviné_i')",1
1466,"('Katowice_o', 'Chorzów Batory_i')",1
1467,"('Wrocław Główny_o', 'Wrocław Leśnica_i')",1
1468,"('Sochaczew_o', 'Warszawa Zachodnia_i')",1
1469,"('Przemyśl Główny_o', 'Jarosław_i')",1
1470,"('Bobowa Miasto_i', 'Bobowa Miasto_o')",1
1471,"('Łódź Chojny_o', 'Łódź Retkinia_i')",1
1472,"('Wałbrzych Główny_o', 'Sędzisław_i')",1
1473,"('Wieruszów Miasto_o', 'Kępno_i')",1
1474,"('Wrocław Leśnica_o', 'Wrocław Główny_i')",1
1475,"('Tychy_o', 'Pszczyna_i')",1
1476,"('Bydgoszcz Leśna_i', 'Bydgoszcz Leśna_o')",1
1477,"('Krosno Miasto_o', 'Krosno_i')",1
1478,"('Mieszkowice_o', 'Kostrzyn_i')",1
1479,"('Stargard_o', 'Chociwel_i')",1
1480,"('Zaklików_i', 'Zaklików_o')",1
1481,"('Warszawa Służewiec_i', 'Warszawa Służewiec_o')",1
1482,"('Łódź\xa0Żabiniec_i', 'Łódź\xa0Żabiniec_o')",1
1483,"('Żary_o', 'Nowogród Osiedle_i')",1
1484,"('Środa Wielkopolska_i', 'Środa Wielkopolska_o')",1
1485,"('Prabuty_i', 'Prabuty_o')",1
1486,"('Toruń Główny_o', 'Inowrocław_i')",1
1487,"('Częstochowa_o', 'Koniecpol_i')",1
1488,"('Poznań Główny_o', 'Opalenica_i')",1
1489,"('Małaszewicze Przystanek_o', 'Terespol_i')",1
1490,"('Dębica_i', 'Dębica_o')",1
1491,"('Chociwel_o', 'Stargard_i')",1
1492,"('Niemojki_i', 'Niemojki_o')",1
1493,"('Środa Wielkopolska_o', 'Poznań Główny_i')",1
1494,"('Kowalewo Pomorskie_i', 'Kowalewo Pomorskie_o')",1
1495,"('Muszyna Zdrój_o', 'Muszyna_i')",1
1496,"('Warszawa Gdańska_o', 'Opoczno Południe_i')",1
1497,"('Zamość Starówka_o', 'Zamość_i')",1
1498,"('Tczew_o', 'Starogard Gdański_i')",1
1499,"('Łódź Widzew_o', 'Łódź Fabryczna_i')",1
1500,"('Kostrzyn_o', 'Witnica_i')",1
1501,"('Wieluń_i', 'Wieluń_o')",1
1502,"('Pionki Zachodnie_i', 'Pionki Zachodnie_o')",1
1503,"('Działdowo_o', 'Warszawa Gdańska_i')",1
1504,"('Zwierzyniec_o', 'Tereszpol Biłgorajski_i')",1
1505,"('Działdowo_o', 'Warszawa Wschodnia_i')",1
1506,"('Ostrzeszów_o', 'Kępno_i')",1
1507,"('Łańcut_o', 'Rzeszów Główny_i')",1
1508,"('Jarocin_o', 'Środa Wielkopolska_i')",1
1509,"('Kraków Główny_o', 'Katowice_i')",1
1510,"('Tuchów_o', 'Tarnów_i')",1
1511,"('Jaworzno Szczakowa_o', 'Mysłowice_i')",1
1512,"('Suwałki_o', 'Trakiszki_i')",1
1513,"('Ząbkowice Śląskie_o', 'Kamieniec Ząbkowicki_i')",1
1514,"('Poznań Główny_o', 'Oborniki Wielkopolskie Miasto_i')",1
1515,"('Muszyna Zdrój_o', 'Krynica Zdrój_i')",1
1516,"('Jarosław_o', 'Przemyśl Główny_i')",1
1517,"('Konin_i', 'Konin_o')",1
1518,"('Ciechanów_o', 'Warszawa Wschodnia_i')",1
1519,"('Przemyśl Zasanie_o', 'Radymno_i')",1
1520,"('Chojna_o', 'Gryfino_i')",1
1521,"('Strzelce Opolskie_o', 'Gliwice_i')",1
1522,"('Szamotuły_i', 'Szamotuły_o')",1
1523,"('Strzelce Opolskie_o', 'Opole Główne_i')",1
1524,"('Zbąszynek_o', 'Babimost_i')",1
1525,"('Włocławek_o', 'Aleksandrów Kujawski_i')",1
1526,"('Trzcianka_o', 'Wieleń_i')",1
1527,"('Żyrardów_i', 'Żyrardów_o')",1
1528,"('Radom Główny_o', 'Przysucha_i')",1
1529,"('Kraków Główny_o', 'Miechów_i')",1
1530,"('Gliwice_o', 'Pyskowice_i')",1
1531,"('Świdnica Miasto_o', 'Jaworzyna Śląska_i')",1
1532,"('Inowrocław_o', 'Mogilno_i')",1
1533,"('Olsztynek_i', 'Olsztynek_o')",1
1534,"('Wałcz_o', 'Piła Główna_i')",1
1535,"('Iława Główna_o', 'Ciechanów_i')",1
1536,"('Kostrzyn_o', 'Chojna_i')",1
1537,"('Warszawa Zachodnia_o', 'Żyrardów_i')",1
1538,"('Wrocław Nadodrze_i', 'Wrocław Nadodrze_o')",1
1539,"('Kraków Główny_o', 'Nowy Targ_i')",1
1540,"('Jarosław_o', 'Przeworsk_i')",1
1541,"('Suwałki_i', 'Suwałki_o')",1
1542,"('Zbąszynek_o', 'Zbąszyń_i')",1
1543,"('Sulechów_o', 'Babimost_i')",1
1544,"('Bydgoszcz Główna_i', 'Bydgoszcz Główna_o')",1
1545,"('Osowiec_o', 'Mońki_i')",1
1546,"('Stargard_i', 'Stargard_o')",1
1547,"('Gdańsk Wrzeszcz_o', 'Gdańsk Oliwa_i')",1
1548,"('Czechowice-Dziedzice_o', 'Bielsko-Biała Główna_i')",1
1549,"('Biała Piska_i', 'Biała Piska_o')",1
1550,"('Sochaczew_o', 'Łowicz Główny_i')",1
1551,"('Warszawa Gdańska_o', 'Warszawa Wschodnia_i')",1
1552,"('Kielce_o', 'Włoszczowa_i')",1
1553,"('Nysa_i', 'Nysa_o')",1
1554,"('Kutno_i', 'Kutno_o')",1
1555,"('Zamość_i', 'Zamość_o')",1
1556,"('Koszalin_o', 'Kołobrzeg_i')",1
1557,"('Sosnowiec Główny_o', 'Zawiercie_i')",1
1558,"('Rzepin_o', 'Frankfurt (Oder)_i')",1
1559,"('Hrubieszów Miasto_i', 'Hrubieszów Miasto_o')",1
1560,"('Zabrze_o', 'Gliwice_i')",1
1561,"('Niemojki_o', 'Sarnaki_i')",1
1562,"('Łuków_o', 'Radzyń Podlaski_i')",1
1563,"('Malbork_i', 'Malbork_o')",1
1564,"('Iława Główna_o', 'Prabuty_i')",1
1565,"('Zamość Starówka_i', 'Zamość Starówka_o')",1
1566,"('Miechów_o', 'Sędziszów_i')",1
1567,"('Goleniów_o', 'Szczecin Dąbie_i')",1
1568,"('Pionki Zachodnie_o', 'Radom Główny_i')",1
1569,"('Zabrze_o', 'Katowice_i')",1
